composer,path,filename,file_kb,md5,parse_ok,error,duration_s,n_instruments,n_notes,has_drums,pitch_min,pitch_max,pitch_mean,pitch_std,velocity_mean,notes_per_sec,tempo_est,n_windows
Mozart,data/Mozart/Piano Concertos/Piano Concerto n14 K449 1mov.mid,Piano Concerto n14 K449 1mov.mid,55.3076171875,1cb5ddef8b4bc04c51ca6fa0f0d2b6bd,True,,454.4864088749998,9.0,8739.0,False,27.0,89.0,63.442842430484035,12.110980302787178,78.95411374299118,19.228297765013124,192.8513270882227,29.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n14 K449 2mov.mid,Piano Concerto n14 K449 2mov.mid,21.177734375,424d97f6f4cb38101958d3aca0a66404,True,,391.46551737500005,9.0,3154.0,False,27.0,89.0,63.5859226379201,11.618475422218316,68.56372859860494,8.056903762940276,183.45091715189315,25.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n14 K449 3mov.mid,Piano Concerto n14 K449 3mov.mid,44.787109375,8a1a7c35db4f77025d03bdec0a85493b,True,,351.5487602812502,9.0,6482.0,False,27.0,89.0,63.51635297747609,12.169701316902087,81.25393397099661,18.43840949635036,214.8131129240178,22.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n16 K451 1mov.mid,Piano Concerto n16 K451 1mov.mid,82.6728515625,24769747bf8dbbc3ca3e9aedb6a5a416,True,,601.1671476,13.0,13182.0,False,30.0,91.0,65.08595053861326,12.54003335351783,80.0,21.927345918062272,257.42372128502944,39.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n16 K451 3mov.mid,Piano Concerto n16 K451 3mov.mid,56.9365234375,93faec6fe712e4638a3f49d62a1c6e92,True,,365.1252921,13.0,9234.0,False,30.0,91.0,65.8427550357375,12.019773256385674,80.0,25.289948956674863,281.9263156379577,23.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n17 K453 3mov.mid,Piano Concerto n17 K453 3mov.mid,61.4072265625,b3ae7bb43a9b86d8a028d747bd335787,True,,532.7979316583335,15.0,10111.0,False,31.0,91.0,66.67065572149144,11.164079066970373,73.73306300069231,18.97717577192823,235.6941527085477,34.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n18 K456 1mov ''Paradis''.mid,Piano Concerto n18 K456 1mov ''Paradis''.mid,81.42578125,5d1438d32c7a35d09e16920744ad4b74,True,,737.4683224354164,11.0,12487.0,False,29.0,90.0,65.9198366300953,12.230235579340132,75.72579482661969,16.932252708513516,236.7945070558653,48.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n18 K456 2mov ''Paradis''.mid,Piano Concerto n18 K456 2mov ''Paradis''.mid,44.7373046875,b3bf798df76e4054b189e5c431c73751,True,,519.9848346666666,15.0,6896.0,False,29.0,91.0,65.0935324825986,12.429281811040893,72.3465777262181,13.261925233686174,216.5636736785731,33.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n18 K456 3mov ''Paradis''.mid,Piano Concerto n18 K456 3mov ''Paradis''.mid,63.634765625,1ea30b8c65e1a25bc2a044f3c0a901b2,True,,425.41405,14.0,9846.0,False,28.0,91.0,66.00213284582571,11.564473443693146,70.03260207190738,23.14451062441403,182.91164386372947,27.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n20 K466 1mov.mid,Piano Concerto n20 K466 1mov.mid,125.2109375,effa6f7ef21c66e3959283a2e359c39d,True,,871.2837242333336,14.0,14276.0,False,28.0,101.0,64.10128887643597,12.504108420617419,81.98711123564024,16.385018568505732,236.29683130802715,57.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n20 K466 2mov.mid,Piano Concerto n20 K466 2mov.mid,54.6474609375,21485d1f7ba45c043d86ae9c0dc44374,True,,560.7743175333336,14.0,6222.0,False,29.0,91.0,63.447123111539696,12.12121426850164,72.35695917711347,11.095372604381353,222.58598834796396,36.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n20 K466 3mov.mid,Piano Concerto n20 K466 3mov.mid,78.7890625,a3bcaa464a656a836b3ddcb7c2c01992,True,,477.9481275999996,15.0,9260.0,False,26.0,91.0,65.77354211663067,12.164850925373608,84.10691144708423,19.37448745013141,237.79448505679028,30.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n21 K467 1mov ''Elvira Madigan''.mid,Piano Concerto n21 K467 1mov ''Elvira Madigan''.mid,138.7939453125,619108ea8bda0248a01fdfdd7dc72c48,True,,886.2822842666666,15.0,16254.0,False,28.0,91.0,65.63492063492063,13.132957299575962,78.99913867355728,18.339529389836546,238.3871461616674,58.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n21 K467 2mov ''Elvira Madigan''.mid,Piano Concerto n21 K467 2mov ''Elvira Madigan''.mid,47.5205078125,acdd10b392451c1229403cacc3f49680,True,,421.12215566666663,18.0,5406.0,False,29.0,89.0,61.78116907140215,10.475029969852406,64.46892341842397,12.837130336782955,190.34406406110662,27.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n21 K467 3mov ''Elvira Madigan''.mid,Piano Concerto n21 K467 3mov ''Elvira Madigan''.mid,71.080078125,82a432ee079f33e83fad829d26455ef1,True,,404.66853280000015,15.0,8608.0,False,24.0,91.0,66.12070167286245,11.811147500126182,77.98292286245353,21.27173057029948,156.66201916834453,25.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n23 K488 1mov.mid,Piano Concerto n23 K488 1mov.mid,93.6337890625,772951750eed4ab29cd688a05a7b9f1f,True,,685.5633742833332,14.0,10709.0,False,32.0,91.0,66.10860024278644,12.100254698963063,80.44243159958913,15.620729463844036,226.9744160605538,44.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n23 K488 2mov.mid,Piano Concerto n23 K488 2mov.mid,22.9375,014736dfee7dda56fa621be6e95bbda7,True,,445.99222376666665,15.0,2595.0,False,30.0,90.0,62.66628131021194,11.743025636687884,66.96339113680155,5.818487098460369,159.40451054239085,28.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n23 K488 3mov.mid,Piano Concerto n23 K488 3mov.mid,104.140625,f1fe9499c9f25477cc6c560f85832b1c,True,,504.00968425000013,16.0,11591.0,False,30.0,91.0,65.163230092313,11.83617345436015,81.69657492882409,22.99757397965116,251.15631230587633,32.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n24 K491 1mov.mid,Piano Concerto n24 K491 1mov.mid,92.474609375,8a0c0b224b9a85bab34895da06e4d487,True,,851.4475110833328,20.0,14007.0,True,27.0,101.0,65.00435496537446,12.866451157368857,49.268651388591415,16.450808555630516,236.37052954435237,55.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n24 K491 2mov.mid,Piano Concerto n24 K491 2mov.mid,26.390625,470b4e7f6576ae6e776f4f20778f343f,True,,362.5739433916668,18.0,3974.0,False,27.0,91.0,62.75239053850025,12.264801378991049,34.72823351786613,10.960522873832462,203.7337943035696,23.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n24 K491 3mov.mid,Piano Concerto n24 K491 3mov.mid,61.3310546875,a8de50577e04ed080b10b244b357999e,True,,502.61591072499994,19.0,8809.0,True,27.0,95.0,63.84697468498127,12.654869752209237,45.77057554773527,17.526305498951334,240.24104574426278,32.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n25 K503 1mov.mid,Piano Concerto n25 K503 1mov.mid,87.5810546875,ed6c9ac63b96ea233e0b1b03ae238bcf,True,,926.26216,12.0,14512.0,False,29.0,93.0,66.71533902976847,11.686792109380628,74.35460308710033,15.667270700122307,214.28942998989302,60.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n25 K503 2mov.mid,Piano Concerto n25 K503 2mov.mid,21.041015625,6e16ebb45df1cea768af4227273259ba,True,,340.8621485,11.0,3393.0,False,33.0,91.0,69.12466843501326,11.08332273324702,71.05010315355143,9.954170666738023,190.475706133036,21.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n25 K503 3mov.mid,Piano Concerto n25 K503 3mov.mid,55.9296875,c016d8811de0c51e701b06f7cede099b,True,,520.2844779583334,13.0,9256.0,False,31.0,91.0,67.01879861711322,11.753319880030256,75.81838807260155,17.790267425085975,217.7622657731857,33.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n26 K537 1mov ''Coronation''.mid,Piano Concerto n26 K537 1mov ''Coronation''.mid,82.8212890625,95c1debb0ba648caac76ace58e667e94,True,,927.7992203333331,13.0,13208.0,False,28.0,91.0,66.44382192610539,11.999653979557133,69.84532101756511,14.23583864971855,219.4585455917604,60.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n26 K537 2mov ''Coronation''.mid,Piano Concerto n26 K537 2mov ''Coronation''.mid,18.97265625,811cfa1f01292f6bc4e93edf0ddbf801,True,,390.038161,10.0,3079.0,False,40.0,89.0,66.42253978564469,9.520925753138556,47.35173757713543,7.894099367369338,166.4038538377885,25.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n26 K537 3mov ''Coronation''.mid,Piano Concerto n26 K537 3mov ''Coronation''.mid,66.326171875,d1849f430048b9e7eb6edadab37570fd,True,,646.404448975,13.0,11057.0,False,37.0,91.0,67.45392059328933,10.751590835058543,60.953875373066836,17.10538969453726,240.7427482246283,42.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n6 K238 1mov.mid,Piano Concerto n6 K238 1mov.mid,39.4619140625,0d896bd1e64e7808ee49e8a1eb4c0563,True,,405.46354166666663,11.0,6489.0,False,29.0,89.0,66.62274618585298,10.809395885036327,69.32948065957774,16.003904995568345,236.35750421585155,26.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n6 K238 3mov.mid,Piano Concerto n6 K238 3mov.mid,44.2529296875,0c9b516fcf2552bd6cf8d0900c29f142,True,,636.5062122395833,11.0,7222.0,False,29.0,89.0,65.19191359734145,12.021039940031581,64.24342287454999,11.346315025880081,186.1523592351967,41.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n7 for 3 Pianos K242 1mov ''Lodron''.mid,Piano Concerto n7 for 3 Pianos K242 1mov ''Lodron''.mid,77.9404296875,115037e0d0d4142f28ac9565ce18e02a,True,,553.9453518958327,13.0,10330.0,False,31.0,89.0,68.09341723136495,12.002649160516544,84.74443368828655,18.6480488818011,243.20405755019368,35.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n7 for 3 Pianos K242 2mov ''Lodron''.mid,Piano Concerto n7 for 3 Pianos K242 2mov ''Lodron''.mid,41.4697265625,0742efa2504ab14168459bc8db071fe2,True,,501.8970850145833,13.0,6338.0,False,31.0,89.0,67.1285894603976,11.23402199445698,74.94035973493216,12.628086891191728,225.01025381305848,32.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n7 for 3 Pianos K242 3mov ''Lodron''.mid,Piano Concerto n7 for 3 Pianos K242 3mov ''Lodron''.mid,44.6376953125,4b627f80f77d971de57bae0060ec3d45,True,,337.42393562916664,18.0,5631.0,False,29.0,89.0,66.14171550346298,11.070517987015837,84.61889540046172,16.68820556401945,244.69306239326409,21.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n8 K246 1mov.mid,Piano Concerto n8 K246 1mov.mid,43.5126953125,0a6a794c53f31a106793d974133be6aa,True,,423.09228553124996,11.0,7225.0,False,31.0,88.0,67.2640830449827,11.048481581939662,67.11806228373702,17.076652652572072,220.92024835701488,27.0
Mozart,data/Mozart/Piano Concertos/Piano Concerto n8 K246 3mov.mid,Piano Concerto n8 K246 3mov.mid,37.333984375,025fba75b63b5a3cea884c601005cd38,True,,444.8095703125,10.0,6165.0,False,31.0,89.0,68.95928629359287,9.321549572524948,73.09651257096513,13.859863661811037,231.72249516153104,28.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K19d Piano Sonata Duet.mid,K19d Piano Sonata Duet.mid,56.3388671875,8ac79bd285aebe53cb9bd05adea6e15d,True,,638.07672,2.0,6938.0,False,31.0,88.0,64.55477082732776,12.195851119637968,90.11718074373019,10.87330062754836,204.02941567628955,41.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K279 Piano sonata n01 1mov.mid,K279 Piano sonata n01 1mov.mid,23.138671875,dd421a5a4df948dc165965201c4702e4,True,,275.3958333333333,2.0,2895.0,False,31.0,88.0,67.38687392055267,10.06494800336936,85.1986183074266,10.512141614342992,234.46887417218522,17.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K279 Piano sonata n01 2mov.mid,K279 Piano sonata n01 2mov.mid,13.810546875,4cce6e348157e33b45cc278ba40c794b,True,,229.046875,2.0,1751.0,False,35.0,86.0,65.02170188463735,10.534194824957261,74.1747572815534,7.644723378129477,222.1349571268796,14.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K279 Piano sonata n01 3mov.mid,K279 Piano sonata n01 3mov.mid,16.05078125,b9c2047e4e6dd644f8fba87af35c2240,True,,203.23640390625,1.0,2018.0,False,35.0,88.0,65.32408325074331,10.226766061677775,80.0,9.92932349329933,245.80193680885597,12.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K280 Piano sonata n02 1mov.mid,K280 Piano sonata n02 1mov.mid,20.8056640625,c0793d67f44a73a5f6cdd018cd26967f,True,,247.77924840000003,1.0,2641.0,False,29.0,86.0,66.1423703142749,11.183480080808769,80.0,10.658681132717488,245.8085562360432,15.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K280 Piano sonata n02 2mov.mid,K280 Piano sonata n02 2mov.mid,14.3125,8e43c77d1b2cda20748156731adde175,True,,239.33309400000002,2.0,1710.0,False,32.0,87.0,63.04093567251462,9.311350506093302,62.55672514619883,7.144853941511323,166.212932170379,14.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K280 Piano sonata n02 3mov.mid,K280 Piano sonata n02 3mov.mid,20.6591796875,35ffd98bfb00c2b0957b58ff3f20d19f,True,,285.25,2.0,2460.0,False,33.0,89.0,66.41544715447155,10.893971873198344,62.33089430894309,8.624014022787028,225.5917667238417,18.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K281 Piano Sonata n03 1mov.mid,K281 Piano Sonata n03 1mov.mid,26.8193359375,394941b59e2eb9d43510819eca13f2c8,True,,387.34000000000003,2.0,3967.0,False,34.0,86.0,65.76254096294429,11.686113196452698,51.89563902193093,10.241648164403365,218.52868911692292,24.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K281 Piano Sonata n03 2mov.mid,K281 Piano Sonata n03 2mov.mid,17.193359375,35a56f50b251ecdf4c1d27fb4a1e215a,True,,481.44,1.0,2373.0,False,34.0,87.0,65.55288664138222,10.38245896510234,45.34976822587442,4.928963110667996,203.98823144817862,31.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K281 Piano Sonata n03 3mov.mid,K281 Piano Sonata n03 3mov.mid,26.6123046875,f54a3bb58cae4da76eef575763a17992,False,KeySignatureError: Could not decode key with 2 flats and mode 2,,,,,,,,,,,,
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K282 Piano Sonata n04 .mid,K282 Piano Sonata n04 .mid,45.439453125,24639a1a9199789930482e06e3aaf3ee,True,,638.3041666666667,4.0,5699.0,False,39.0,89.0,67.24179680645727,9.138892436979445,120.80856290577294,8.92834528992839,200.47333983015653,41.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K284 Piano Sonata n06 .mid,K284 Piano Sonata n06 .mid,116.2646484375,e5901c8686b99ffca888c530edcb9f8e,True,,1253.7395833333333,4.0,14747.0,False,32.0,89.0,67.65898148776023,11.04391825055509,121.47474062521191,11.762410787726719,194.50112398408143,82.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K309 Piano Sonata n10 1mov.mid,K309 Piano Sonata n10 1mov.mid,41.7021484375,000dbd834e99ef5cf742e9cf46211205,True,,548.3771724166667,2.0,4960.0,False,31.0,89.0,66.57923387096774,11.204071670321083,59.189516129032256,9.044869570594205,243.5591458980952,35.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K309 Piano Sonata n10 2mov.mid,K309 Piano Sonata n10 2mov.mid,12.6474609375,876d4fb12e6a947635b77f5e9e5514c8,True,,287.2,2.0,1500.0,False,33.0,89.0,65.45933333333333,11.271986495536426,61.35333333333333,5.222841225626741,172.93497363796106,18.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K309 Piano Sonata n10 3mov.mid,K309 Piano Sonata n10 3mov.mid,29.5478515625,47c68fb6586d729faaaad7fd63e7b3ff,True,,353.62769599999996,2.0,3637.0,False,31.0,89.0,67.57629914764917,11.310598281498423,66.14599945009623,10.284827916872214,196.0528880802818,22.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K330 Piano Sonata n10 1mov.mid,K330 Piano Sonata n10 1mov.mid,42.064453125,1bf847a1c4b4811b86ddc987b9102231,True,,536.6092467083313,2.0,4772.0,False,43.0,89.0,69.4316848281643,9.150675125377674,57.60100586756077,8.89287694774625,249.9320909883186,34.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K330 Piano Sonata n10 2mov.mid,K330 Piano Sonata n10 2mov.mid,18.0849609375,6b429fd4a1b26890617be55ef6d07f53,True,,395.1742224583327,2.0,1484.0,False,35.0,84.0,63.08355795148248,9.975631995125283,46.75606469002695,3.7553056744648203,129.18421772449463,25.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K330 Piano Sonata n10 3mov.mid,K330 Piano Sonata n10 3mov.mid,37.328125,8763d4ae46eb3173849bec4d1ab463e8,True,,500.78523789583267,2.0,4346.0,False,36.0,89.0,67.29682466635987,10.698941462024283,58.49654855039116,8.678370828702429,182.62434588969055,32.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K331 Piano Sonata n11 .mid,K331 Piano Sonata n11 .mid,100.517578125,9a02b56e43d88ab675a0ff1e8e5861fa,True,,1089.3479166666666,4.0,12742.0,False,33.0,89.0,66.9042536493486,10.72039143195163,125.67218646994192,11.69690583242651,259.6985873123592,71.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K331 Piano sonata n11 3mov.mid,K331 Piano sonata n11 3mov.mid,16.9443359375,88fabf682ba222da86c83847eb9e841c,True,,212.85693000000003,2.0,2821.0,False,38.0,88.0,66.96915987238567,12.307681362782784,88.56788372917406,13.253033387261572,244.46601944635017,13.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K332 Piano Sonata n12 1mov.mid,K332 Piano Sonata n12 1mov.mid,73.2783203125,b03deb3fbc1cb3fce55a65f4abf1564b,True,,686.4352999999988,2.0,5034.0,False,30.0,89.0,64.62733412793007,10.879417084354793,48.698053237981725,7.333538936590249,198.473841138298,44.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K332 Piano Sonata n12 2mov.mid,K332 Piano Sonata n12 2mov.mid,17.666015625,f706f67fab36dfcdfc29568ea478f104,True,,267.3210689166656,2.0,1386.0,False,46.0,86.0,66.91269841269842,8.913745587312697,38.410533910533914,5.184776514686429,175.37280345618294,16.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K332 Piano Sonata n12 3mov.mid,K332 Piano Sonata n12 3mov.mid,86.61328125,89fed0449f0f4ff7ac0e2045b93d9a35,True,,706.7977318333357,2.0,5914.0,False,34.0,89.0,67.102806898884,10.56683556060547,56.563070679742985,8.367316041974131,240.8404339621303,46.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K333 Piano Sonata n13 .mid,K333 Piano Sonata n13 .mid,93.236328125,4abfdb0fdff3757fb9ab5c40baf52855,True,,1177.4020833333334,5.0,11777.0,False,29.0,89.0,67.33438057230194,10.377117731473511,123.00849112677253,10.002530288258223,201.8252933507041,77.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K333 Piano Sonata n13 1mov.mid,K333 Piano Sonata n13 1mov.mid,54.4443359375,b12ea0a108baf0b085281c1794f4c7b5,True,,691.5723621875011,2.0,5750.0,False,29.0,91.0,68.16834782608696,10.321114190817122,54.868869565217395,8.314386627325982,226.38573768715563,45.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K333 Piano Sonata n13 2mov.mid,K333 Piano Sonata n13 2mov.mid,26.4404296875,c0d0994e91f3556ec2e2eab2629d70dd,True,,522.122811427083,2.0,2871.0,False,39.0,89.0,65.10936955764542,9.850248596263196,51.53187042842215,5.498706314234557,181.67463827223423,33.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K333 Piano Sonata n13 3mov.mid,K333 Piano Sonata n13 3mov.mid,34.7578125,fe5df4658de90bd3a53d1b28b11c7356,True,,347.46397062916697,2.0,3187.0,False,29.0,89.0,67.96391590837779,10.482205854505805,64.23250705993097,9.17217400765084,173.69032415074346,22.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K357 Piano Sonata 4 Hands.mid,K357 Piano Sonata 4 Hands.mid,61.69140625,e97c8e6d1dadf546bf8e10ca1161a40d,True,,748.3818301416674,2.0,7529.0,False,30.0,100.0,65.37069996015407,13.016415233648637,79.36870766370036,10.060372522105158,215.98399466500737,48.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K358 Piano Sonata 4 Hands.mid,K358 Piano Sonata 4 Hands.mid,52.333984375,552ecdd4e5faaa0ede08c79a4d2b10a4,True,,667.2,2.0,6374.0,False,29.0,89.0,60.86146846564167,12.819256409807938,77.3755883275808,9.55335731414868,200.3381828531257,43.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K381 Piano Sonata 4 Hands.mid,K381 Piano Sonata 4 Hands.mid,58.224609375,da9f753856bc917db7a3cb2a366edf7e,True,,621.2518358916661,2.0,6984.0,False,30.0,88.0,62.438001145475376,13.170598147741808,85.27677548682703,11.241817885296149,208.03825915711465,40.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K457 Piano Sonata n14 .mid,K457 Piano Sonata n14 .mid,65.5927734375,f7f5780bb4b235304a1e287bc04e0d87,True,,911.13125,5.0,8253.0,False,29.0,89.0,64.01211680600994,11.620690361727455,125.32473040106628,9.057970517419966,192.96321605360046,59.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K497 Piano Sonata 4 Hands.mid,K497 Piano Sonata 4 Hands.mid,147.302734375,f28c17f81726e218949e3f8ec599184e,True,,1478.1343094250026,2.0,15562.0,False,29.0,89.0,64.11193933941652,13.179041034354155,81.80741549929316,10.528136652246204,202.33543553520474,97.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K521 Piano Sonata 4 Hands.mid,K521 Piano Sonata 4 Hands.mid,112.0419921875,d00ea50aebf85145eb0e85e4bbc41b59,True,,1330.8079919250001,2.0,13061.0,False,28.0,89.0,64.73478294158181,12.960362817935765,76.52185896945103,9.814338416398746,187.037888954744,87.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K545 Piano Sonata.mid,K545 Piano Sonata.mid,33.2275390625,dbc7e2adcf4d545be5f538c1e5c5db5d,True,,688.6536545833335,1.0,5598.0,False,36.0,89.0,67.07449088960342,9.51364580307796,95.61914969632011,8.128904802497624,241.08379095242339,44.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K570 Piano Sonata 1mov.mid,K570 Piano Sonata 1mov.mid,16.2998046875,7d71882405aeb5b8e136981270db016f,True,,289.384326,2.0,2065.0,False,34.0,89.0,67.50266343825666,9.920805914870405,62.11573849878935,7.135839140092197,232.94632571690641,18.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K570 Piano Sonata 2mov.mid,K570 Piano Sonata 2mov.mid,16.0185546875,f9c0b3a02e6243eb5a911bebeb34b4ad,True,,287.272756,2.0,1826.0,False,34.0,87.0,67.11007667031764,8.893826531784462,61.969331872946334,6.356328478291203,244.79903452813463,18.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K570 Piano Sonata 3mov.mid,K570 Piano Sonata 3mov.mid,14.984375,2fb57bcfe233af4e8a80fa6fceae2bf1,True,,266.18204,2.0,1924.0,False,36.0,89.0,67.86330561330561,9.673491044589879,68.80717255717256,7.228136053056022,219.48090384686657,16.0
Mozart,data/Mozart/Piano Sonatas/Nueva carpeta/K576 Piano Sonata n19 .mid,K576 Piano Sonata n19 .mid,63.619140625,582eaf93babde257294f2723367e3ddf,True,,763.20625,5.0,8013.0,False,33.0,89.0,68.90315736927492,9.782298020590751,118.23636590540372,10.499127856984924,165.90616235882754,49.0
Mozart,data/Mozart/Piano Sonatas/Piano Sonata n01 K279.mid,Piano Sonata n01 K279.mid,53.0048828125,8a350bd6924b4528763c4422af6d180a,True,,688.3927483291665,5.0,5567.0,False,31.0,88.0,66.39303035746363,10.288788996536235,64.35961918447997,8.086953288674165,261.5385813897344,44.0
Mozart,data/Mozart/Piano Sonatas/Piano Sonata n02 K280.mid,Piano Sonata n02 K280.mid,47.0302734375,dac2bffa9a8cb58ccfd55f9c277b385f,True,,825.3506609791674,5.0,4774.0,False,29.0,89.0,65.4266862170088,10.707383450854206,57.73984080435693,5.784208125957386,170.05142747758876,54.0
Mozart,data/Mozart/Piano Sonatas/Piano Sonata n03 K281.mid,Piano Sonata n03 K281.mid,55.3740234375,206344ed46608b5342043311033f9b00,True,,641.4740471916697,5.0,5855.0,False,29.0,89.0,67.45567890691717,10.147505182587052,60.09257045260461,9.127415248727203,206.2692791501152,41.0
Mozart,data/Mozart/Piano Sonatas/Piano Sonata n04 K282.mid,Piano Sonata n04 K282.mid,33.0712890625,ba6edc478da3e4fad698b113f818c0de,True,,541.4627189312506,5.0,3257.0,False,39.0,89.0,67.43383481731655,9.185296004848935,58.980964077371816,6.015187908834663,261.0729275536618,35.0
Mozart,data/Mozart/Piano Sonatas/Piano Sonata n05 K283.mid,Piano Sonata n05 K283.mid,48.03515625,4c5886c22c0928298a0bd10282b2666d,True,,623.156931699999,5.0,4815.0,False,31.0,91.0,67.4797507788162,10.288363363835902,62.6,7.726785589730138,179.32885650841183,40.0
Mozart,data/Mozart/Piano Sonatas/Piano Sonata n06 K284.mid,Piano Sonata n06 K284.mid,104.6806640625,c88cfffd88be0c24a7fb562aad924a49,True,,1307.671318810418,5.0,10585.0,False,32.0,90.0,67.51941426547,10.990811898354957,60.230514879546526,8.094541684701873,219.06447903996457,86.0
Mozart,data/Mozart/Piano Sonatas/Piano Sonata n07 K309.mid,Piano Sonata n07 K309.mid,71.732421875,9419b411e0c1fe870716ad21edff51ec,True,,915.904555895833,5.0,7577.0,False,31.0,89.0,66.84796093440676,11.248432507028513,61.917117592714796,8.272696048104102,206.9971636334041,60.0
Mozart,data/Mozart/Piano Sonatas/Piano Sonata n08 K311.mid,Piano Sonata n08 K311.mid,71.900390625,69a9c59d27d7276d73651d2a8d313856,True,,869.9524180208324,5.0,7157.0,False,30.0,88.0,67.82129383820036,10.838278170113393,60.10199804387313,8.226886725922768,200.07563485111413,56.0
Mozart,data/Mozart/Piano Sonatas/Piano Sonata n09 K310.mid,Piano Sonata n09 K310.mid,78.00390625,fff019184f3d372e9fbb2c3a69c8ba98,True,,849.3341682291671,5.0,8117.0,False,29.0,89.0,65.40150301835654,11.421901662299588,60.83084883577676,9.5568979838921,204.33754206460037,55.0
Mozart,data/Mozart/Piano Sonatas/Piano Sonata n10 K330.mid,Piano Sonata n10 K330.mid,62.44921875,034ccadc54432200aba3160363c4071c,True,,834.9985963375017,5.0,5770.0,False,35.0,89.0,67.19826689774696,10.229643798669454,58.43968804159445,6.910191256977633,182.49659503503972,54.0
Mozart,data/Mozart/Piano Sonatas/Piano Sonata n11 K331.mid,Piano Sonata n11 K331.mid,96.2548828125,4abd6b04dab702da0b8dee756655596c,True,,1086.1882010895824,5.0,9470.0,False,33.0,89.0,66.83294614572334,10.698822684899898,59.347307286166846,8.718562759658417,247.52640486000496,71.0
